regression_label,discussionId_1,discussionId_2,postId_1,postId_2,datasetId_1,sentenceId_1,sentenceId_2,datasetId_2,sentence_2,sentence_1
2.666666667,15556,1676,6,26,3,3,2,1,The death of a criminal prevents him from committing any further crimes.,"if someone commits any crime, then they are a criminal by definition and should die."
1.333333333,30697,7933,8,250,3,23,0,1,"No he the guy who killed twitter should have to suffer in jail and think about what he done for the rest of his life, and not be given the easy way out buy the death pentaly.","So what you're saying is, even if the guy we're sending to the chair didn't actually commit a murder, he should still die because he was an asshole in his personal life."
2.333333333,823,5572,34,225,1,6,1,1,Many people find some crimes heinous enough to warrent the death penalty.,The judge may or may not feel the death penaly is warranted.
4.333333333,8212,4690,4,149,3,0,2,1,Bleeding hearts will not accept the fact that the death penalty is a deterrent and saves innocent lives.,The death penalty has a foundation in justice and it spares more innocent lives.
4.333333333,25683,28050,50,123,3,1,0,3,"Many, many people have already been exonerated AFTER being convicted of a capital crime.",I have evidence that says that innocent people are convicted of crimes.
1,14127,17,30,72,3,6,2,1,"I was saying, if the death penalty wasn't legit, and life imprisonment was actually the righteous thing to do, the concern of escapes shouldn't keep us from doing what's right.",Because there's nothing to say that life imprisonment is a less harsh punishment.
1.333333333,4756,5572,68,97,1,18,2,1,We let killers out of prison so they can kill again.,They support it because killing murderers is the right thing to do.
3.333333333,28050,28050,203,215,3,19,2,3,"Also, within the USA, murder rates are consistently lower in states that don't have capital punishment.","Louisiana, a state with the death penalty and the highest murder rate in the country, has almost no gun control."
4.333333333,30812,1676,97,22,3,16,5,1,There are some who need to be put to death.,Exactly the sort of person that we might want put to death by the justice system.
4.333333333,3271,1128,52,40,1,8,0,1,I guess the question begs to be asked to my friends on the left is If life in prisonment is so much worse then the death penalty why do you think most prisoners on death row would choose that option?,I am responding.....you seem to think thatg life in prison is worse then the death penalty........I am telling you that the prisoners on death row would disagree........
1.333333333,17,373,131,2,1,3,5,1,If we slap a guarantueed death penalty on murder then any following murderer commits the crime on pain of death which is a much better detterent.,"If we execute death penalty, we will not be better than murderers."
3.333333333,28237,7933,2,310,3,0,0,1,The death penalty doesn't need to serve as a deterrent to crime.,The death penalty is the best possible deterrent for crime.
2.333333333,5065,4690,1,119,1,22,3,1,"Hitler killed a whole race, you are basically saying you don't mind if we kill a bunch of innocent people as long as we get guilty people as well.",There are also people who will tell you that the death penalty actually kills innocent people.
2.666666667,4690,28050,147,114,1,1,1,3,I agree that the people who are killed are mostly innocent people and that those killed by the death penalty are almost certainly guilty of the crime.,Exactly how many innocent people has the death penalty killed?
1,17,33045,131,23,1,3,1,3,If the death penalty were an adequate deterrent then we would not have murder.,"If we execute death penalty, we will not be better than murderers."
1,28050,1676,178,21,3,0,21,1,With all that it has been a very trying time for me and I have had to struggle with how I really felt about the death penalty.,The death penalty right now is to easy even I think.
3,20886,28050,23,42,3,0,0,3,"I think America should ban the death penalty because no man/woman has the right to kill anyone even if the have done something wrong, because i believe that only God should have the power to take people's lives.",I don't think the death penalty should be banned.
4,373,30812,11,36,1,1,0,3,Death penalty are given to those who have comitted a very serious crime.,Capital punishment is killing someone as a punishment for a crime they committed.
2,4690,18153,90,54,1,0,2,3,"If you think there shouldn't be a death penalty, you're an idiot.","As far as I know, you may as well ACTUALLY believe any number of things, if you actually believe in the death penalty."
1.666666667,31664,4690,65,87,3,0,16,1,We could get the person who may kill in the future.,Actually we still kill the wrong person all the time.
1.333333333,5572,9872,292,23,1,9,15,1,Is it reason to do away with the death penalty?,Deterrence is not the only reason I support the death penalty.
2.666666667,28050,36893,3,31,3,4,5,3,All of this information is the reason the Death penalty is so costly.,"There is no reason that the death penalty, in general, should be more expensive than LWOP and, in many, if not most cases, the death penalty should be less expensive."
3.333333333,28050,28237,196,10,3,0,10,3,The first twenty states with higher murder rates all have the death penalty.,"Most other first-world countries don't have the death penalty, but have lower rates of crime, just pointing that out."
1.333333333,4690,4690,62,42,1,13,8,1,"(If a murderer is released and murders again, that has nothing to do with the death penalty, rather the sentencing laws, so doesn't contribute to the number of lives saved by the death penalty).",Both the death penalty and a life sentence would have prevent further murders.
2.333333333,5572,4690,263,82,1,7,14,1,"If it has ever happened that a man convicted of murder was legally released, and killed yet again, one (or even a few) incident is laughable in the face of the number of innocent people put on death row.",The few cases that convict innocent people are becoming even fewer.
1,4690,373,76,28,1,3,3,1,"Oh, and by the way, the criteria that I mentioned earlier was enough to kill someone for treason, so why shouldn't it be enough to kill someone for another crime?","...and if I do someday murder someone, I should be killed."
1.333333333,5304,33045,7,71,1,1,0,3,"Yes, the death penalty should be use as a punishment.","However, one advantage with the Death Penalty is you can use it as leverage in plea bargains."
5,17,30812,116,20,1,0,7,3,Death penalty cases involve a lot of appeals and them lawyers are really expensive.,Death penalty cases cost way more because they usual go through a series of costly appeals.
1,4774,823,53,12,1,9,1,1,"As of yet, we have not seen fact one that even one innocent person has been put to death.","As it is today, when someone murderers another, the death penalty is considered, as it should be."
1.333333333,32744,13293,41,16,3,6,0,3,"I don't believe that they should because if you kill someone, they won't have the chance to either get rehabilitated nor will they have the chance to actually regret what they have done.","I do not think that a government should be unable to kill someone, simply that they almost always should not."
1.666666667,14127,2652,80,10,3,0,1,1,If a person wasn't convicted then they surely wouldn't be murdered by the state.,"if a person kills another person it is murder, whether it is sanctioned by the state or not."
1.666666667,28050,14127,45,49,3,0,10,3,"To summarize, I think the death penalty should be used, but only in extreme cases.",The death penalty is not used for what it is supposed to be used for.
3,7933,7933,292,11,1,9,0,1,"Though I would not call the death penalty murder, I am personally against it.","I don't care if it is in the name of justice or if someone just wants to avenge a death, murder is murder, no matter how it is done."
4,14127,3065,53,108,3,3,60,1,some of the innocent people that have been executed in the,People have been found out to be innocent after the death penalty ha already been carried out....
2,5065,5572,1,192,1,16,1,1,Other countries not having it doesn't say anything about the morality of the death penalty.,Others have said that the death penalty is biblically wrong.
3.666666667,1676,4774,47,77,1,1,4,1,"in a sense, the person committing the crime is deterred because he wold bear the burden of sin, which is both the consequence and punishment.",If a person is deterred from commiting a crime it is because fear in that person's mind has prevented him from commiting the crime.
1.333333333,31664,32744,30,41,3,1,6,3,"I do not think that a government should be unable to kill someone, simply that they almost always should not.",I say that they should be killed the same way that the person(s) that they killed were.
4.333333333,14510,17,54,128,3,49,1,1,"If we don't stop the death penalty now, we will put innocent people to death while we try to fix the problems.","If we can not prevent the innocent from unjust punishment, we should not have the death penalty."
1.666666667,5572,30812,256,83,1,13,2,3,>>>If we are sure they raped & killed those innocent children then we should let them die.,"If they know they'll die if caught, they'll likely kill more rape victims and children."
1,3065,25683,95,84,1,0,4,3,"Therefore, people will think twice before they choose to commit a crime and also, the death penalty has been proven to deter the crime rate.",i think the death penalty should be abolished because some people are sentenced to deathfor a crime they might have not committed.
1,5572,13175,256,18,1,13,3,3,"If a person just raped someone (this is just an example) they shouldn't be killed for it, but something like a mass murdering or serial killing should be dealt with by putting them to death.","If they know they'll die if caught, they'll likely kill more rape victims and children."
3.666666667,7933,14127,228,49,1,5,10,3,"To summarize, I think the death penalty should be used, but only in extreme cases.",Besides I'm not saying we should apply the death penalty in all instances of murder for example.
1,3065,2104,95,16,1,0,3,1,People who will commit a crime with life in prison would probably still commit the crime with capital punishment.,i think the death penalty should be abolished because some people are sentenced to deathfor a crime they might have not committed.
1.333333333,5572,13175,39,18,1,14,3,3,"If a person just raped someone (this is just an example) they shouldn't be killed for it, but something like a mass murdering or serial killing should be dealt with by putting them to death.",Only if they try to murder somebody after they are in prison do they deserve the death penalty?
4.333333333,28050,22346,202,25,3,25,10,3,"Moreover, states without the death penalty have much lower murder rates.",States without the death penalty have fared BETTER in reducing their murder rates than states with the death penalty.
1,22346,373,10,11,3,3,1,1,Capital punishment is killing someone as a punishment for a crime they committed.,Well I think that if someone commits a crime worthy of the death penalty they should get a sentence for life that way they can't be a repeat offender.
4,7933,14510,11,52,1,21,8,3,The death penalty has never been shown to be a deterent to murder.,"Unless there can be solid uncontestable evidence shown that the death penalty is significant in deterring crime, this cannot be used as an argument for the death penalty."
4,14510,14127,52,88,3,8,10,3,studies show that the death penalty is not a deterrent (which is one half of the reason for it's use) and murder rates are actually higher in states that have the death penalty (http://www.deathpenaltyinfo.org/deterrence-states-without-death-penalty-                                       have-had-consistently-lower-murder-rates#stateswithvwithout).,The death penalty has never been shown to be a deterent to murder.
4.333333333,6937,31664,36,25,1,1,2,3,Death penalty is then in this case a lawful murder.,Murder is murder and those who execute the death penalty are murderers as well.
4.666666667,5572,25683,136,112,1,2,6,3,I think only certain people deserve to have the death penalty.,I believe there are certain crimes where the death penalty is an acceptable punishment.
2.333333333,4690,14510,42,37,1,8,13,3,A life sentence does not prevent a murderer from murdering again.,"(If a murderer is released and murders again, that has nothing to do with the death penalty, rather the sentencing laws, so doesn't contribute to the number of lives saved by the death penalty)."
1.666666667,28050,373,84,11,3,4,1,1,Capital punishment is killing someone as a punishment for a crime they committed.,In all honesty im glad i am not someone who has to decide murder as punishment for someone who has committed crimes.
1,4690,7933,35,11,1,6,0,1,"Though I would not call the death penalty murder, I am personally against it.",What I fail to understand is why citizens who are personally uninvolved with a capital crime scream for the death penalty.
4.666666667,30812,4774,9,8,3,0,11,1,God gave to government the legitimate authority to use capital punishment to restrain murder and to punish murderers.,God specifically gives the government permission to punish murderers by death.
2.333333333,28050,2652,115,10,3,0,1,1,If a person wasn't convicted then they surely wouldn't be murdered by the state.,If someone is bad enough to be considered for the death penalty then they must have had sure evidence that they are guilty if they are then they shouldn't deserve the right to live among people they could kill
1,6937,9872,28,23,1,1,15,1,Is it reason to do away with the death penalty?,The reasons given most often for supporting the death penalty are emotional reasons of retribution for the heinous acts of the criminal.
2,31664,13293,30,8,3,1,3,3,"I'm not saying that a child's life is worth more than an adults, I'm saying if they killed any one they forfeit their life, because they in return lose what they took from someone else.",I say that they should be killed the same way that the person(s) that they killed were.
3.333333333,17,33642,131,1,1,0,0,3,If murder is wrong than so is the death penalty.,In my opinion the death penalty is the very wrong way to work against criminal activity like murdering!
2.666666667,28050,18153,113,7,3,1,0,3,"while it is a fact that innocent people have been placed and convicted to death row condemned to die, there are however people who are guilty and should die.",The people dying from the death penalty are guilty people who have taken the lives of others.
3.333333333,28050,22346,8,25,3,1,10,3,"Moreover, states without the death penalty have much lower murder rates.",The crime rate was higher after the death penalty than before it.
2.333333333,22346,4756,10,35,3,3,7,1,I firmly believe that some crimes and criminals are deserving of death.,Well I think that if someone commits a crime worthy of the death penalty they should get a sentence for life that way they can't be a repeat offender.
2,5572,28050,151,93,1,5,0,3,What does them being released have to do with the death penalty?,Life without parole lets you fix that mistake since they can be released if they are found innocent - not so with the death penalty.
4.333333333,4690,4756,44,35,1,0,7,1,I firmly believe that some crimes and criminals are deserving of death.,"Because we are all potential victims of violent crime, and I believe that there are violent crimes deserving of the death penalty."
5,28050,14510,37,52,3,22,8,3,The death penalty has never been shown to be a deterent to murder.,"In addition, it is evident that the death penalty does not deter murder rates."
4.666666667,1676,5572,59,287,1,6,2,1,Many people argue that the death penalty is not a detterence.,The death penalty is not deterrance for the person executed.
1.333333333,4774,6937,13,36,1,1,1,1,Murder is murder and those who execute the death penalty are murderers as well.,The death penalty executes felons found guilty of especially heinous crimes.
1,13293,2652,8,12,3,3,5,1,"Like I said, if the person isn't convicted, then they will not be murdered in the electric chair, or by lethal injection.","I'm not saying that a child's life is worth more than an adults, I'm saying if they killed any one they forfeit their life, because they in return lose what they took from someone else."
3,33642,7933,37,252,3,4,1,1,I'm pro-death penalty because there is no atonement for murder.,"If these are indeed comparable, I wouldn't argue for the death penalty even in murder."
1.333333333,22346,33642,20,37,3,0,2,3,The point is that people who care about you will suffer more if you die than if you are tortured or raped.,"I see what you mean, but i'm still against killing people ."
2,1676,28050,80,9,1,33,1,3,The cost of execution is dependant on the state the prisoner is to be tried and executed in.,"Executing people is costing this country money, lives, and dignity."
3,1128,4690,23,138,1,2,5,1,"But it costs more, kills more innocents, and has no more advantages to life in prison.","If they don't want to kill an innocent person, stick to life in prison."
3.333333333,25683,28050,20,123,3,0,0,3,"Many, many people have already been exonerated AFTER being convicted of a capital crime.",People convicted in those crimes had nothing to do with DNA but police errors upon which they were exonerated.This took place in a time when sentencing disparity was present.
2,4756,30812,96,33,1,1,1,3,Child Killing Pedophiles don't really deserve the right to live.,"There are no children being killed, and killing a child is murder in America."
3,25683,28050,11,66,3,1,0,3,"I think the death penalty is an archaic and obsolete form of punishment, even for the crime of murder.",I do feel that those who murder in cold blood would be more than deserving of the death penalty.
1,32744,28050,7,216,3,4,1,3,It seems that you're assuming the correlation between crime rate and countries with capital punishment is that the death penalty encourages crime.,"You are against of violence, but have you ever thought that death penalty is also violence?"
2.666666667,28050,14127,203,88,3,19,10,3,studies show that the death penalty is not a deterrent (which is one half of the reason for it's use) and murder rates are actually higher in states that have the death penalty (http://www.deathpenaltyinfo.org/deterrence-states-without-death-penalty-                                       have-had-consistently-lower-murder-rates#stateswithvwithout).,"Louisiana, a state with the death penalty and the highest murder rate in the country, has almost no gun control."
1,5304,17,14,136,1,3,1,1,"So we kill killers, but in the end, end up with more murders.","If it is not, then we should not be putting people on trial for murder."
3.333333333,4690,5572,9,145,1,3,9,1,"As far as the deterrent argument, I have said this before, and I will say it again: There is no accurate way to measure if the death penalty is deterring crime or not.","Since there is no clear evidence indicating that there is any deterrent value to the death penalty, I have trouble rationalizing it as a punishment."
3.333333333,823,5572,36,266,1,34,22,1,"People use the argument that we should not execute people based on the possibility that they may be innocent, but they could care less if we lock someone up for life who may be innocent.",We should not even have the death penalty just on the off chance that we might execute somebody who is innocent.
1.666666667,30697,1128,19,42,3,2,1,1,"And no one said that life in prision is ""much worse"" then the death penalty.",The fact remains that life in prison is cheaper than sentencing one to the death penalty.
3,17,5572,33,39,1,17,19,1,What if they don't kill anyone in their escape attempt?,"Only .06% of people who have killed kill again when they escape, are released, etc."
1,30812,28050,111,207,3,0,18,3,"- but because of changed laws, there have been people who have been set free even though they were supposed to be in jail for life.
""",I think people suffer more when they spend their whole lives in jail.
1,22346,4690,25,62,3,38,13,1,Both the death penalty and a life sentence would have prevent further murders.,"In every state that retains the death penalty, jurors have the option of sentencing convicted capital murderers to life in prison without the possibility of parole."
3.333333333,28050,1676,37,80,3,9,33,1,"Executing people is costing this country money, lives, and dignity.",Living in jail for life costs less money then the death penalty.
3,25683,28050,84,200,3,4,0,3,There is absolutely ZERO evidence that the death penalty deters crime.,"Therefore, people will think twice before they choose to commit a crime and also, the death penalty has been proven to deter the crime rate."
1,4690,5304,62,6,1,9,1,1,"In all cases, the first punishment shouldn't be the death penalty.","If it has nothing to do with the death penalty, how could it have anything to do with lives saved by the death penalty in the first place?"
3.666666667,2104,31664,34,56,1,0,14,3,"In the United States, states without the death penalty has consistently lower murder rates.",There are many countries with lower murder rates than the U.S. and no death penalty.
5,28237,7836,29,1,3,1,0,3,Only in severe cases where there isn't a doubt that the person is guilty.,"but yes only in extreme cases, and only if we can prove the person is guilty without a doubt."
5,17,17,128,128,1,1,3,1,"If we don't stop the death penalty before we try to fix it, the imperfect system will continue to convict innocent people while we determine what is best for it.","If we don't stop the death penalty now, we will put innocent people to death while we try to fix the problems."
3.333333333,3065,28050,108,1,1,60,6,3,"People have, and will, be executed even though they are innocent of the crime.",some of the innocent people that have been executed in the
3.333333333,4690,25683,147,58,1,1,4,3,"therefore the death penalty should not be used, simply because it kills innocent people.",Exactly how many innocent people has the death penalty killed?
4,4690,4756,18,4,1,2,10,1,"A perfect judiciary system would not sentence innocent people, and would alleviate all problems with the death penalty.","The notion that innocent people may be sentenced to death is not a death penalty problem, it is a judicial system problem."
3,36893,28050,35,37,3,2,9,3,Living in jail for life costs less money then the death penalty.,"Either way it will cost money, yet if the death penalty cut out some of it's steps it'd be less money than life imprisonment."
1.666666667,7933,7933,244,252,1,5,1,1,I'm pro-death penalty because there is no atonement for murder.,"And no, I don't the death penalty is murder."
3,823,2104,12,13,1,1,2,1,"The list of men on death row who were found to be innocent and released is long and growing, and we can only guess how many innocents have been put to death.","As of yet, we have not seen fact one that even one innocent person has been put to death."
3,7933,5572,43,225,1,0,1,1,Many people find some crimes heinous enough to warrent the death penalty.,(Almost) nothing is heinous enough to warrant the death penalty.
5,28050,5572,215,196,3,2,7,1,States without the death penalty generally have lower murder rates.,"Also, within the USA, murder rates are consistently lower in states that don't have capital punishment."
5,28050,17,64,131,3,0,3,1,"If we execute death penalty, we will not be better than murderers.","If we continue to allow the death penalty, we are no better than the murderers and rapists that we punish with the death penalty."
4.666666667,13526,14127,8,43,3,7,1,3,"I do believe in the death Penalty, eye for and eye.",So all in all I believe in the death penalty.
1.333333333,33642,7933,37,244,3,4,5,1,"And no, I don't the death penalty is murder.","If these are indeed comparable, I wouldn't argue for the death penalty even in murder."
2.333333333,30697,30812,17,36,3,0,0,3,Death penalty are given to those who have comitted a very serious crime.,Death penalty should be allowed as it deters people from committing serious crimes such as murder.
4.666666667,28050,22346,215,25,3,2,10,3,"Moreover, states without the death penalty have much lower murder rates.","Also, within the USA, murder rates are consistently lower in states that don't have capital punishment."
2,2652,4756,25,5,1,2,3,1,My argument makes it clear that innocent people need not be sentenced to death in order for the death penalty to be unjust.,My argument is that innocent people have been killed by the death penalty.
4.333333333,14127,13175,49,22,3,10,0,3,"I think the death penalty should only be used in extreme cases where the accused is, without a doubt, guilty.","To summarize, I think the death penalty should be used, but only in extreme cases."
2,5572,373,36,11,1,19,1,1,Capital punishment is killing someone as a punishment for a crime they committed.,We shouldn't just kill someone if they commit a crime.
2.333333333,22346,17,10,135,3,3,1,1,"If a person commits murder, I don't believe they deserve to live.",Well I think that if someone commits a crime worthy of the death penalty they should get a sentence for life that way they can't be a repeat offender.
1,32744,32206,24,20,3,8,3,3,"You make it sound as though if someone is innocent, of anything, they should be killed.",Killing a person for them killing someone else ( I understand this is not necessarily the criteria for receiving the death penalty) makes you no better than the executed.
4.333333333,18153,4756,9,62,3,1,59,1,"Some crimes are so terrible, life in prison just isn't enough.",A life seems to be a good price for a serious enough crime.
4.666666667,14127,6937,85,63,3,4,0,1,My conscience says that it the death penalty is immoral.,"Yeah, including the human judgment that says that the death penalty is wrong."
4.666666667,4690,4756,147,9,1,2,1,1,"By the way, I believe I‰Ûªm correct in saying there has not been an innocent person put to death since 1900.","From what I have read, there has been no conclusive evidence of an innocent person killed by the death penalty since 1900."
1.666666667,7933,14510,90,20,1,2,5,3,"Someone in my family, honestly I would want that person to take the death penalty.","This is why I said the punishment should be decided by the victim or the victims family, and to my knowledge there is nothing in the bible that says that only the state can administer punishment."
1,5572,32744,39,24,1,16,8,3,Killing a person for them killing someone else ( I understand this is not necessarily the criteria for receiving the death penalty) makes you no better than the executed.,"You do realize that if they do murder somebody while they are in prison, it will most likely be another prisoner, since the guards are armed?"
4.333333333,5572,28050,255,34,1,5,1,3,Does the death penalty deter evil more than life in prison?,But the statistics don't support the idea that the death penalty is any more effective as a detterent than is a life sentence.
3,8212,3065,5,93,3,0,2,1,Over 40 countries have abolished the death penalty for all crimes since 1990.,The majority populations of all countries may support the death penalty for some crimes (1).
3,4690,28050,44,66,1,0,0,3,"I think the death penalty is an archaic and obsolete form of punishment, even for the crime of murder.","Because we are all potential victims of violent crime, and I believe that there are violent crimes deserving of the death penalty."
1.333333333,373,14510,15,64,1,0,1,3,"When they are about to be shot just think what would be happening, some unlucky person would be dealing with the fact that they were going to have to take someone's life.",I'm against captial punishment for the reasons that wjim1269 gave and also I think that just because someone murders someone it doesn't mean they should automatically forfeit their own life.
1.666666667,5065,4690,1,111,1,6,2,1,"Among other things, what does it say about us as a society if we kill people who not only reform there own lives, but the lives of many others?","By not giving the death penalty to a slaughtering murderer, we are telling the world that the life of this murderer is worth more than that of his victim."
1.666666667,373,13293,5,13,1,2,6,3,"Back to reality, we convict the wrong person all the time, and we've set up a system where death penalty is actually more expensive than life in prison.","If we sentence someone to life in prison, we can always free them at a later time if they are found to be innocent."
1.333333333,32744,32744,42,9,3,2,8,3,"save the money...feed starving children and free this ""bad guy""...let the families find them...kill him for us for free!","If it must be, then we shall find a way to improve these peoples habits, not kill them because they aren't 'like us'."
1,17,3271,26,52,1,0,8,1,I am responding.....you seem to think thatg life in prison is worse then the death penalty........I am telling you that the prisoners on death row would disagree........,"Oh I'm not saying that the govenrment should do away with the death penalty on these grounds, I'm saying that Christian people should oppose it, you said it yourself."
1.333333333,28050,7933,84,2,3,12,12,1,"In any case, while I believe some criminals should just be carried into the street and shot, I don't think the death penalty is worth it in today's society.",I dont think the death penalty should be apllied in just any case.
3,32744,3186,26,95,3,4,26,1,I am pro-death penalty even though I conceed that every study I have seen suggests it does absolutely nothing to deter capitol crimes.,I feel as though you're implying that the death penalty is an effective crime deterrent.
3,4756,25683,59,86,1,7,31,3,"Can life imprisonment for a definite yes, prevent a murderer from killing again?","Life incarceration will never let him kill again, and its cheaper."
3.333333333,33642,28050,37,66,3,4,0,3,"I think the death penalty is an archaic and obsolete form of punishment, even for the crime of murder.","If these are indeed comparable, I wouldn't argue for the death penalty even in murder."
1.666666667,4690,17,32,128,1,0,3,1,"If we don't stop the death penalty before we try to fix it, the imperfect system will continue to convict innocent people while we determine what is best for it.","So if we can assume that innocent people are convicted in capital punishment cases, shouldn't we be free to assume that innocent people are being convicted in non-capital punishment cases as well?"
1,18153,14510,41,11,3,3,1,3,"There has been so much cases of people who have been executed, only to be found innocent after their death.",The Death penalty does not work because the kind of people that murder will not stop and think of the consequences before their actions.
1,5572,14127,221,60,1,3,22,3,You can't just assume the death penalty is a crime.,You can't get much worse than a death penalty.
1.333333333,3186,4690,80,32,1,7,17,1,No letting the family or friends of the victim kill the convicted person might be childish revenge.,But killing someone because of him killing someone is quite hypocritical.
1.333333333,22346,15556,9,15,3,8,3,3,Some crimes are so heinous that the person who committed the crime deserves to die: I would only agree to this if the execution erased the crime that was committed in the first place.,The non-repeat offenders are typically people who committed much smaller crimes that would never be worthy of the death penalty in the first place.
1,5572,1128,188,5,1,0,0,1,"I am ""for"" capital punishment... but if a criminal shows a desire for death over a life sentence, I prefer to be sadistic.",I think that criminals view the death penalty as worse than life imprisonment and worse than temporary solitary confinement within life imprisonment - at least given the conditions in American prisons.
2,32744,373,26,37,3,4,2,1,"It's cheap, I'd say as effective as preventing crime as the death penalty (would you want to spend the rest of your life doing labor in Alaska?",I feel as though you're implying that the death penalty is an effective crime deterrent.
2.333333333,14127,4690,79,119,3,4,11,1,The death penalty doesn't reverse the death of the victim.,"the use of the death penalty is an act of revenge which cannot be undone, so should the state be put on trial for putting to death an innocent person?"
3,1128,33045,5,90,1,0,0,3,"I think that if the murderer wants the death penalty, they should be allowed it if the victim's family agrees- but for crimes of passion and misunderstanding, no death penalty.","I am ""for"" capital punishment... but if a criminal shows a desire for death over a life sentence, I prefer to be sadistic."
3,1128,823,23,16,1,1,10,1,"It is also possible for an innocent person to be sentenced to life in prison without the possibility of parole, but nobody is making the argument to stop sending people to prison.",They shouldn't want to send an innocent person to prison for life either so it should have been pretty clear they were guilty already.
3.666666667,25683,25683,53,67,3,11,1,3,Point out how many executions are taking place per year and compared to that the murder rate and tell me what you are seeing.,Do you expect 12 executions per year to deter a murder rate of the above mentioned amount?
1.333333333,25683,1676,81,21,3,0,21,1,With all that it has been a very trying time for me and I have had to struggle with how I really felt about the death penalty.,"Last time I checked, killing doesn't bring persons back to life, so the only reason for the death penalty seems to be revenge."
1,31664,5572,54,287,3,26,2,1,Many people argue that the death penalty is not a detterence.,There are a lot of people who argue against the death penalty on principle nonetheless the financial.
2,31664,4774,23,8,3,10,11,1,God gave to government the legitimate authority to use capital punishment to restrain murder and to punish murderers.,Death penalty is lawful (in some states) because a majority of the people has agreed to give the justice system the power to kill with our permission.
2.333333333,1676,20886,78,1,1,12,1,3,"If I were charged to do something that forced me to spend the rest of my life in jail, I would rather die right now - I think they're doing the criminal a favor by putting him down.","If someone killed my relative, I wouldn't want them killed, I would want them to spend the rest of their lives in hard, back breaking labor."
3,31664,4690,9,138,3,0,5,1,"But it costs more, kills more innocents, and has no more advantages to life in prison.",So your argument is that if the death penalty was cheaper than life in prison it would have the advantage of being cheaper than life in prison.
1,17,3065,134,67,1,4,0,1,How do you compare killing a little child who has never had the chance to live to the execution of a criminal who has been raping and killing little children?,"By killing a person who murdered someone, you are just doing the same thing you are punishing him/her for."
1,2104,18153,66,20,1,1,9,3,"If we focused on the death penalty in the trial, we wouldn't have those costs.","If capital punishment works (deterrent), why do we have such a high murder rate per capita?"
2.666666667,25683,28237,90,10,3,1,10,3,The first twenty states with higher murder rates all have the death penalty.,"The murder rate for the state of New York, a state without the death penalty has increased this year with a higher rate of murder than it was in 2009."
1.666666667,12024,28050,9,34,3,0,1,3,Does the death penalty deter evil more than life in prison?,"it has been proven time and again prisons don't rehabilitate, keeping someone in prision for their entire life in prision is less human than the death penalty."
