regression_label,discussionId_1,discussionId_2,postId_1,postId_2,datasetId_1,sentenceId_1,sentenceId_2,datasetId_2,sentence_2,sentence_1
2.666666667,1194,1131,3,89,1,14,5,1,"You propose to abolish gun free zones, and allow people to carry guns into schools.",I think laws stating that you should not be allowed to carry guns onto airplanes or into schools are examples of common sense gun control laws meant to protect people.
3.333333333,8701,8858,45,211,1,1,6,1,You say that gun control must not be effective because the study's conclusions about gun control were inconclusive.,"So an article that is entitled ""Gun control doesn't reduce crime, violence, say studies"" is not claiming that gun control is ineffective?"
1.333333333,28080,10352,443,28,3,0,3,1,So if its cause people in high crime areas want to buy guns for protection then why do they only want protection against gun murders but not other crimes.,Making guns illegal wouldn't solve anything except to take them away from people that want to defend themselves.
1,28080,1145,57,66,3,2,2,1,The fact that you like cars is why you will tolerate the fact that more kids are killed by cars then guns.,"sure you can kill with other things, but most homicide weapons are guns."
1.333333333,7780,7840,113,3,1,6,9,1,That will take the criminals off the street and with them off the street there are no gun control concerns.,"Gun control makes criminals lives much easier, because they can keep their guns, while they don't have to deal with armed citizens."
2.666666667,28080,28080,581,234,3,6,14,3,"Guns don't kill people, people kill people: absolutely true, but guns allow people to kill people with greater efficiency, which is not necessarily a good thing outside of the battlefield.","it isn't guns that kill people, is the mentality these people carry around in their heads that kill other people."
1,7507,8777,8,27,1,1,0,1,If we look at D.C. we can see that people who had registered their guns before the gun ban were allowed to keep their guns after the ban took effect.,"I think it is interesting that gun nuts always claim that when guns are banned people will just use knives instead, yet we find that with guns prohibited there are still only 200 deaths a year from knife like weapons."
3.666666667,9513,9841,23,34,1,22,13,1,Amendment protects the right of the states to arm their militias.,"The embraced anti-gun rights interpretation of the 2nd was that it was a provision that had but one function and intent, to protect the ""state right"" to organize and control their militia from federal interference."
1.333333333,28080,9919,415,3,3,4,1,1,The only way to prevent guns from falling in the hands of criminals is by law abiding people buying every gun that is manufactured and thus leaving no guns available for criminals to buy.,"Something else you must keep in mind is that if we outlaw guns, the only people with guns will be outlaws, this leaves no defense for law abiding citizens."
3.666666667,1073,28080,35,190,1,3,3,3,"It is just a case of prevention, remove guns being so easily accessible and you then decrease the gun crime and remove the need for guns to defend yourself.","Although I think a gun-ban should be effective since you canÂ´t eliminate criminality entirely, and itÂ´s the criminals, lunatics and otherwise unbalanced people that you donÂ´t want to have guns or have an easy time getting guns."
4.666666667,4400,2280,390,22,1,3,0,2,"THE SECOND AMENDMENT- A well regulated militia,being necessary to the security of a free state,the right of the people to keep and bear arms,shall not be infringed.PERIOD.","The Second Amendment to the Constitution of the United States America states that, â€œA well regulated militia being necessary to the security of a free State, the right of the People to keep and bear arms shall not be infringed.â€ù"
3.333333333,764,1103,140,25,1,21,0,1,This is just as unrealistic a view that saying gun laws will prevent all crime- of course some criminals will not obey the law- that is what makes them criminals!,Why do people that want what they call reasonable limits on the right to bear arms believe criminals will obey a law stating criminals cannot have guns?
3.333333333,8891,7543,2,30,1,14,0,3,It's pointless people with criminal backgrounds aren't buying guns from gun stores (all of which already run background checks) there are no background checks on the black market and laws won't change that.,"Private citizens can never hope to acquire firearms when gun control laws exist, but all 'criminals' have instant connections to black-market arms dealers."
1,8284,173,44,106,1,3,54,1,We have more crime than fully armed countries not because we don't have guns.,"I could easily point out how many people are killed by criminals because they aren't armed and able to fight back, and that could be seen as grounds for removing the restrictive gun laws we have in this country."
1.666666667,185,28080,26,248,1,8,24,3,there are too many gun deaths and while there will never be a ban in America i find it appalling that so many fight to prevent gun restrictions and background checks.,If gun bans worked there would be no gun deaths in the countries that have banned guns.
3,4469,9601,9,14,1,6,6,1,All that does is imply that crime rate depends on more than just the presence/absence of guns - it disproves 'more guns = more crime' about as much as it disproves 'more guns = less crime'.,Some people who want to ban guns try to use simplistic arguments to suggest that murder rates are tied to the number of guns available for criminal misuse; and they suggest more guns = more crime and less guns = less crime.
1,2357,9054,43,22,1,30,8,1,"So if you support every amendment made to the constitution pertaining to guns, than I submit your not to interested in owning a gun.","If you choose to not be prepared and not own a gun, that is your choice, you do not however have the right to tell me that I may not."
1,9955,546,64,187,1,2,14,1,I also say that when people commit a crime with a gun these people need to be punished not the law-abiding citizens!,"As said,I think the people of the USA are quite capable of deciding about their own gun laws without a Brit getting involved but to make guns freely available to British citizens would be a bad, bad idea."
1,407,1103,5,46,1,5,6,1,"They didn't shoot someone because they were criminals, they because criminals because they shot someone, Your point boils down to 'Laws do not work because people disobey them-we should have no laws'.","Not only will the criminals still have access to guns, but they will also have the added knowledge that either the person they intend to rob does not have a gun or they are breaking the law."
3,1445,28080,4,378,2,3,5,3,"There is no reason law-abiding citizens need to defend themselves as they are untrained, do not have full knowledge of the law and eventually cause more harm than good by owning such weapons.","Gee, maybe if the law abiding had guns they could defend themselves?"
1.666666667,9105,673,1,1,1,121,3,1,"Ok, so are the gun haters claiming the police department are giving the guns criminals use for crime back to the criminals?","Police cannot do this, and indeed do not themselves even claim to be able to do so."
1.333333333,10011,8143,156,33,1,1,4,1,"Guns are used in friendly and legal competitions, guns put food on peoples table through means of hunting, guns save lives through defensive uses.","Concealed carry laws put more legal guns on the street, in stores, etc. the is More Guns on the street for defensive use."
1.333333333,9009,8858,95,34,1,9,22,1,"Also once you become an agent of the government you stop having right, you have authorities and you're controlled by the people the Constitution is supposed to protect you against.",You still have to prove that gun control equals crime control and your admission that it does not is proof that it is about control and dependency on government to protect you when they have no obligation to do so.
3,10098,28080,104,425,1,39,1,3,Do not ban guns when guns are the tools of man.,People like Brady blame the gun and say because one man uses a gun to harm someone then no one can be trusted with guns.
1.333333333,36399,18549,24,40,3,2,13,3,"I like how anti gun people say we need to protect everyone from the rare gun events by banning guns, but when someone suggests banning the more frequent hammer and club attacks, they can justify those deaths.",if one wants to own a gun i have no qualms with them but if they wish to own guns such as a AK47 and AK74u they should be dealt with in a more civilized manner to protect the people.
2.666666667,4400,9320,5,96,1,4,6,1,"Yes, that must be the reason why in other developed nations where there are more restrictions on guns less defenseless people are being murdered by criminals.","In short, Norway has more guns, yet less people killing each other."
1.333333333,975,673,11,1,1,3,8,1,The only gun control law that is needed is the law that prohibits a person from committing a crime with a gun.,The people that want gun control laws are the ones using the militia lie.
2.666666667,2606,1461,2,45,1,2,12,1,"Basically, The US Curcuit Court upheld that the Second Amendment didn't apply to weapons that couldn't be carried by an individual.","In the Miller case, the court essentially ruled that the second ammendment does indeed convey an individual right, but that the right in question is dependant on the type of weapon (i.e must be suitable for military use)."
4.666666667,1103,30649,34,7,1,3,0,3,Gun control laws only control the guns in the hands of people who follow laws.,Gun control laws do not affect criminals because criminals do not obey these laws.
1.666666667,8053,25798,1,63,1,4,29,3,Therefore you feel more guns is the solution to stopping gun crime.,"So if you want to ban guns, 1,531,764 people will get killed or injured, and you'll only take guns out of the hands of those who don't even commit gun crimes."
1,546,10199,153,28,1,17,15,1,"I want to see, in the Constitution, where government has an affirmative duty to protect anyone much less ""ensure that felons and other prohibited persons do not possess firearms.",I think the government has taken responsibility for the law abiding citizens by ensuring that nobody can carry a gun or other dangerous weapon on board a plane.
2,407,8541,5,8,1,5,0,1,"NATO, Galileo has claimed that these laws are designed to reduce criminal use of guns (which would have to mean that they target the people, not the guns).","Not only will the criminals still have access to guns, but they will also have the added knowledge that either the person they intend to rob does not have a gun or they are breaking the law."
1,9919,1543,1,108,1,56,2,1,"Using a shotgun or an AK-47 will get the job done, so I don't see the need to ban assault weapons.","I believe in gun control (and wrote this piece to satirize pro-gunners) because I hate guns and want to see them all banned, which is why I own guns and also enjoy reading firearms-related literature."
1,10622,8329,121,118,1,2,9,1,"Federal law doesn't give them authority to require sale reports of multiple shotgun and rifle sales, only handguns.",One private individual asking another if they have guns in the home and then offering them a pamphlet on firearms safety if they say yes has nothing at all to do with gun control or the second amendment.
1,9059,36399,27,19,1,13,4,3,"Even ""If criminals keep their guns"",(if we were to confiscate all guns) "" they wont be able to use them.","You have been shown the facts that most criminals get their guns from family members or they steal them, even from cops."
1,28080,546,40,191,3,4,9,1,Felons are not allowed to buy guns.....terrorists would not be allowed to take guns on planes.,"Gun ban = No civilians can protect themselves using a firearm = Criminals can illegally purchase guns, like tons already do."
2.333333333,10154,48,1,50,1,266,6,1,It was felt by many (not all) at the time that such weapons were not military weapons and thus did not fall under the protection of the Second Amendment or the right to bear arms in their own state constitutions.,The right to bear arms is protected by the Constitutions of Virginia and of the United States.
1.666666667,28080,28080,24,425,3,33,1,3,Do not ban guns when guns are the tools of man.,"Knives are used almost as often if not more so in crimes than are guns, the reason nobody is pushing to ban knives is because knives don't have the same negative cultural association guns have."
1,407,185,5,20,1,5,4,1,"They will not only confiscate the guns, but then charge the owners of those guns for being terrorists.","Not only will the criminals still have access to guns, but they will also have the added knowledge that either the person they intend to rob does not have a gun or they are breaking the law."
2.333333333,1461,1073,29,13,1,23,20,1,"Why are there gun control laws in place that haven't been ruled unconstitutional, since obviously the antigun position doesn't matter, and the second amendment is clear enough all by itself?","Obviously, using the second amendment to oppose laws regulating such weapons is highly questionably."""
2.333333333,9320,8858,96,188,1,6,8,1,A much higher gun ownership rate than other developed nations could explain this- that although crime occurs less frequently in the US crime is more likely to involve guns in the US so someone is more likely to die.,"Yes, that must be the reason why in other developed nations where there are more restrictions on guns less defenseless people are being murdered by criminals."
2.666666667,9095,8858,1,188,1,11,8,1,A much higher gun ownership rate than other developed nations could explain this- that although crime occurs less frequently in the US crime is more likely to involve guns in the US so someone is more likely to die.,"Within the United States, rural areas have higher rates of gun ownership and lower rates of murder, whites have higher rates of gun ownership than blacks and much lower murder rates."
2.666666667,6455,975,22,17,1,6,4,1,Please note that the argument is that the reason people shall have the right to keep and bear arms is in order to maintain a well regulated militia.,"The first part indicates the importance of the militia, the second part illustrates that the people may be part of that well regulated body or not without infringement of their right to keep and bear arms."
1.666666667,36399,9320,1,96,3,4,6,1,"Yes, that must be the reason why in other developed nations where there are more restrictions on guns less defenseless people are being murdered by criminals.","The gun wont kill you without someone behind it, not all people have the right reasons for haveing a gun, but does that mean people who do have the right reasons will be punished and left unarmed, and defensless?"
1.666666667,1145,1145,26,1,1,7,8,1,The gun right people demand that they be allowed to hand out pamphlets defending the right to have guns if the school allowed anti gun/gun control advocates to pass out pamphlets vilifying guns.,Even though gun clubs at school are not the problem this anti gun/gun control advocate defends no guns at school.
3,1131,1131,37,47,1,0,5,1,Making a gun free zone does nothing to prevent guns from entering it.,Gun free zones are areas where law-abiding citizens are forbidden to carry guns.
3.333333333,7929,339,95,63,1,0,24,1,Law abiding citizens are not going to misuse their firearms and those with criminal records are already banned from owning guns.,"A law-abiding gun nut who uses their gun in committing a crime, is a criminal, and not law-abiding."
1.666666667,28080,6729,460,36,3,12,4,1,"Therefore, while most people are hindranced by the laws, criminals will still obtain weapons illegally.",To suit the people that believe guns should be completely illegal....I do feel that stricter laws need to be enforced to acquire such equipment.
2,185,8543,26,42,1,8,12,1,If the D.C. gun ban was ineffective because illegal guns were leaking into D.C. from other states that would be an argument for having more gun control in other states.,If gun bans worked there would be no gun deaths in the countries that have banned guns.
3.333333333,9803,9320,9,98,1,5,6,1,My point was that the theory that more gun control leaves people defenseless does not explain the lower murder rates in other developed nations.,"You can't just claim ""Country A has more gun control and a lower homicide rate than Country B does"" and leave it at that."
1.666666667,10441,2927,12,44,1,12,15,1,"If the court in Aymette thought the RKBA to have no individual component, why would they even make a distinction between concealed weapons and weapons carried openly.","IF you previously had laws that made openly carrying weapons illegal, and you then pass a concealed carry law, if somebody is carrying a gun and it is not concealed, they are breaking the law."
2.666666667,7991,8660,10,6,1,7,4,1,"Once we disarm law abiding citizens, the only armed civilians around will be criminals who would never willingly give up their weapons.",Are you saying that the only reason there are criminals armed with guns is because we're not willing to accept gun prohibitions as the answer?
3.333333333,1131,1131,39,28,1,3,0,1,Gun free zones are zones where law-abiding citizens are forbidden to have guns because law-abiding citizens obey the law about gun free zones.,Criminals enter gun free zones with guns to commit crimes against unarmed law-abiding citizens.
4,669,296,39,102,1,0,2,1,Criminals that do not obey gun control laws will be able to obtain guns and use them on the unarmed law-abiding citizens.,gun control doesent solve anything in fact it makes crime go up because the criminals will always get their guns and your only disarming the law abiding citizens thus making them easy victims from the criminals.
3,1076,4400,25,5,1,6,4,1,"In short, Norway has more guns, yet less people killing each other.","Thus, people do not turn to knives and other potententially lethal weapons less often when more guns are available, but more guns usually means more victims of homicide and suicide."""
3.666666667,25130,9841,38,34,3,9,13,1,Amendment protects the right of the states to arm their militias.,"In recent years it has been suggested that the Second Amendment protects the ""collective"" right of states to maintain militias, while it does not protect the right of ""the people"" to keep and bear arms."
1.333333333,10395,8143,11,33,1,5,4,1,"Guns are used in friendly and legal competitions, guns put food on peoples table through means of hunting, guns save lives through defensive uses.",Various groups have been unable to show that the criminal use of firearms leads to more deaths than the number of lives that are saved by private and legal gun ownership.
3.333333333,10371,2417,8,72,1,12,2,1,"Which is why the ban is a bit of a poor compromise, they've banned guns for law abiding people but they've not done enough to make sure criminals don't have them.","Right now we have the worst of both strategies, gun laws are restrictive enough that not many criminals are being stopped by citizens; they are permissive enough that low level criminals may still own a gun legally."
2.666666667,6116,8701,16,45,1,6,1,1,"So an article that is entitled ""Gun control doesn't reduce crime, violence, say studies"" is not claiming that gun control is ineffective?",For instance I don't think that eliminating gun control is the only answer crime control is also needed.
1,623,9913,45,84,1,35,12,1,"You're not allowed to assemble your gun, not even in event of a break in, you're not allowed to load it, or take it from one room of your house to another.",Would you want your children to go to a school where everyone was allowed to have a gun?
2.333333333,9095,48,1,4,1,11,2,1,I worry that the reduction of gun ownership will increase crime rates even in households with a gun.,"Within the United States, rural areas have higher rates of gun ownership and lower rates of murder, whites have higher rates of gun ownership than blacks and much lower murder rates."
2.333333333,8543,970,197,13,1,9,2,2,The criminal homicides almost always include illegally gotten guns- so that's not relevant either as gun control laws won't change that.,"So how is controlling the law-abiding going to help when murder is already illegal, it is already illegal for a convicted criminal to be even in the same room as a gun."
1.333333333,8329,9681,118,141,1,9,2,1,"They do not have the expressed, enumerated power to pass any law regarding guns in the constitution.","Federal law doesn't give them authority to require sale reports of multiple shotgun and rifle sales, only handguns."
2.666666667,5817,969,7,11,1,7,17,1,2) ensure that the right to keep and bear arms for a militia is not infringed.,"""to keep and bear Arms"" - this would include any gun"
1,9636,8342,31,19,1,2,16,1,Are you saying that trying to avoid being murdered isn't a good enough reason for owning or using a gun?,"Simply put, you should have to prove that the gun control you seek will do what you say it will do before burdening the Constitution with a load up of Liberal wishes and hopes!"
2.666666667,546,1131,69,47,1,30,5,1,Making a gun free zone does nothing to prevent guns from entering it.,But is the answer to take down the gun free zones...and just allow kids to carry guns to school?
1,5376,8682,1,11,1,4,3,1,"Right now it is against the law for the government to keep a database of gun owners, that that law would have to be changed, and I think you also know this.",I think we recognize that gun control laws can reduce the number of criminals owning guns although not disarm every criminal.
2.666666667,6125,9037,1,33,1,76,8,1,"We support letting people who already have guns actually being allowed to carry them, but I haven't seen anyone saying that we have to get hundreds of thousands of more guns bought up and distributed.",Her: I don't think people should be allowed to carry guns.
2.666666667,7651,10199,60,260,1,7,6,1,"What you've been doing isn't a debate about gun control, it's criticism of the Supreme Court for saying the Second Amendment protects an individual right to own a gun for legal purposes.","You're wrong that the second amendment is an induvidual right but, you will soon see that in the supreme court ruling that upholds the d.c gun ban."
1,10847,10847,5,5,1,359,279,1,"But that does not change the fact that the law has made the individual into a prohibited person, so that her gun possession is, in itself, a federal felony.","That is why current federal law specifically forbids registration of gun owners and guns and gun transactions: ""any system of registration of firearms, firearms owners, or firearms transactions or dispositions."
1.333333333,10474,9507,1,40,1,8,1,1,because I've made a legitimate point that not all gun owners abide by the law?,I feel like existing laws need to actually be enforced and new ones targeted at those they are created for and not at legal law abiding gun owners.
1,2417,7482,72,7,1,2,21,1,"That most people can't be trusted, so we should have more laws against guns, which most people will abide by because they can be trusted.","Which is why the ban is a bit of a poor compromise, they've banned guns for law abiding people but they've not done enough to make sure criminals don't have them."
3,10352,10359,38,2,1,12,2,1,"states with higher rates of household firearm ownership had significantly higher homicide victimization rates for children, and for women and men.States With Higher Levels Of Gun Ownership Have Higher Homicide Rates","That said, the idea that non gun homicides dont increase does not show causation between high gun ownership and increased murder rates."
3,657,8426,59,97,1,4,2,1,"So even if 2.5 million crimes are prevented by firearms each year then that would be less than 25,000 lives saved by guns each year.",Now the gun haters that do not believe the 2.5 million lives a year saved by guns.
3.666666667,6455,1103,22,15,1,6,1,1,In order to have a 'well regulated' militia you can not bar the civilian populace of its right to keep and bear arms!,"The first part indicates the importance of the militia, the second part illustrates that the people may be part of that well regulated body or not without infringement of their right to keep and bear arms."
3.333333333,9345,9496,1,61,1,37,1,1,If the Second Amendment doesn't apply to the states then there is no Second Amendment legal protection against state gun laws (which would include any state laws that ban guns in school areas).,#NAME?
1.333333333,4400,10330,206,26,1,3,25,1,"In short, the panel could find no link between restrictions on gun ownership and lower rates of crime, firearms violence or even accidents with guns.",I do see the sense in some measures such as restricting access to guns for people who have committed violent crimes.
2.333333333,8092,1073,6,45,3,2,1,1,Do you think that a gun-ban in the long run would mean that more criminals get their hands on guns or that less criminals get their hands on guns?,"now imagine if no criminals could get hold of a gun, you wouldn't need a protection, as no criminals have guns."
4,8543,2280,13,5,1,10,5,2,"While their by no means should be an outlaw of guns, I do believe restrictions should be put in place.","I do not believe OTHERS should not have guns, I think criminals and psychos who are yet to convict a gun crime should not have guns."
3.666666667,8105,7615,18,3,1,63,1,1,"The ban was put in place by the 1986 Firearm Owners Protection Act, designed to correct the erronius Gun Control Act of 1968.","(5) The Federal Gun Control Act of 1968, as amended by the Firearms Ownersâ€™ Protection Act of 1986, and the Brady Handgun Violence Prevention Act of 1993, provide comprehensive Federal regulations applicable in the District of Columbia as elsewhere."
3.333333333,8092,953,6,31,3,2,5,1,"Also if both points are true, would you sacrifice you right to protect your rights with guns (rather than politically) for a crime rate low enough where you don't feel you need a gun for protection?","now imagine if no criminals could get hold of a gun, you wouldn't need a protection, as no criminals have guns."
3.666666667,476,49,11,89,1,12,0,1,A gun haters is a person that wants gun control laws that infringe on the right to bear arms or wants to ban the right to bear arms.,The laws the gun haters want will keep the right to bear arms from the law abiding citizens!
2,9100,7840,1,3,1,25,9,1,That will take the criminals off the street and with them off the street there are no gun control concerns.,"While many guns are taken off the street when people are arrested and any firearms in their possession are confiscated, a new study shows how easily arrestees believe they could illegally acquire another firearm."
3.666666667,10199,991,260,15,1,13,0,2,"Yeah, thing is that the second ammendment makes the point that guns should be allowed because a _well organised militia_ is an important tool for a nation.","The Second Amendment was never about individual gun ownership, it's only purpose was proper case of a government organized and controlled militia."""
2.666666667,48,10352,4,38,1,2,12,1,"That said, the idea that non gun homicides dont increase does not show causation between high gun ownership and increased murder rates.",I worry that the reduction of gun ownership will increase crime rates even in households with a gun.
1.666666667,9099,2927,14,35,1,2,3,1,Congress has no specific grant of authority in the Constitution to regulate private ownership of firearms.,These laws are all part of the gun grabbers` wholesale attack on private gun ownership.
1.333333333,173,10098,78,234,1,17,0,1,Which would be worthless because you could just repeal that amendment and then repeal the 2nd.,So you have to read the 2nd amendment as a whole.
1.333333333,1131,10441,135,12,1,9,12,1,"IF you previously had laws that made openly carrying weapons illegal, and you then pass a concealed carry law, if somebody is carrying a gun and it is not concealed, they are breaking the law.","IF you want them armed, why not let law abiding citizens who have passed a background check, a firearms safety check, and a marksmanship test carry their guns?"
1.666666667,10154,8635,43,10,1,38,4,1,"As a comparison on how much effect that an Assault Weapons ban would have on crime, even if they confiscated them all.",Would they be willing to accept relaxed restrictions on ownership and purchasing of firearms that they do not consider to be assault weapons?
1,10149,173,113,106,1,17,54,1,We have more crime than fully armed countries not because we don't have guns.,"For every one crime gun that California exports, we get more than two crime guns imported back into our state."""
2,7987,28080,35,574,1,6,0,3,"Guns don't kill people, if they did, they would go to jail for murder- not the murderers.","So now you're saying that just because somebody owns a gun, they're somehow more likely to start killing people than somebody who doesn't own a gun?"
1,4400,10149,15,26,1,2,77,1,This they cannot do without abandoning the more guns = more crime myth.,"It is not the legal gun doing the crime it is the illegaly owned guns, so if you take my guns the criminals have no one to stop them since they have guns we don't."
1.666666667,28080,339,297,63,3,0,24,1,Law abiding citizens are not going to misuse their firearms and those with criminal records are already banned from owning guns.,If today we were to ban guns all the law abiding citizens would give up their firearms and protection.
1,10145,9037,58,261,1,22,67,1,"If more guns present means that more criminals will be able to commit more killings and violent criminals, wouldn't they have allowed the ban to remain in place?","The gun control mentality that a felon is too dangerous to be allowed to legally buy a gun, yet they're not dangerous enough to take out of the public no matter how heinous a crime they've committed."
1.666666667,669,9394,41,179,1,2,4,1,Police do not know how many guns are in the state or where they are.,"If you need guns to ensure that your government doesn't become corrupt or tyranical you wouldn't want them to know where the guns are, would you?"
